Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
RQCXDPJNIVTCJD-AWEZNQCLNA-N,11566318,6532,A,7.4437,pubchem,430249,9606,SLC6A4,4061,S(C1=C(C(=O)N(C2CCCC2)[C@H]3CCNC3)C=CC=C1)C
RLOKHFJDXSAUHJ-PKSOQXRJNA-N,76318211,25553,A,5.05061,pubchem,1075727,10116,SLC6A4,4061,BrC1=CC=C(C(SCC(=O)NCCC)C2=CC=C(Br)C=C2)C=C1
RXBAZUHMGOEBGO-CLFYSBASNA-N,CHEMBL230000,6532,A,10.1,chembl20,445750,9606,SLC6A4,4061,C12NC(CC1)CC(C3=CC=C(C=C3)/C=C\I)C2C(=O)OCCF
RXLIIMKHNRHPBV-HWYHXSKPNA-N,25210604,6532,A,9.0,pubchem,462683,9606,SLC6A4,4061,ClC=1C=C(C2([C@H]3[C@@H]2CNC3)COCC(F)(F)F)C=CC1Cl
RYIXYUUYHMXXJB-UHFFFAOYNA-N,44579404,6532,A,6.12494,pubchem,387616,9606,SLC6A4,4061,S(=O)(=O)(C1=CC=C(OC2=C(CN(C)C)C=C(F)C=C2)C=C1)C
RZKZTKPGTZKVOQ-SJORKVTENA-N,24764464,6532,A,6.95078,pubchem,459948,9606,SLC6A4,4061,FC=1C=C([C@H](N(C2=CC=CC=C2)C)[C@H](O)CNC)C=CC1
QSOVYEIFTQKDEW-MSOLQXFVNA-N,CHEMBL1813485,6532,A,7.84,chembl20,761202,9606,SLC6A4,4061,C1[C@@H]2CN(C)C[C@@]2(CC1)C3=CC=4C(C=C3)=CC=CC4
QSOVYEIFTQKDEW-ZWKOTPCHNA-N,CHEMBL1813483,6532,A,8.64,chembl20,761202,9606,SLC6A4,4061,C1[C@H]2CN(C)C[C@]2(CC1)C3=CC=4C(C=C3)=CC=CC4
QNXOAZXGMPAAMX-UHFFFAOYNA-N,CHEMBL338982,25553,A,8.78,chembl20,201813,10116,SLC6A4,4061,N1C=C(CCCNCCOC2=C3OCCC3=CC=C2)C=4C1=CC=C(F)C4
QNXOAZXGMPAAMX-UHFFFAOYNA-N,CHEMBL338982,6532,A,8.01,chembl20,201349,9606,SLC6A4,4061,N1C=C(CCCNCCOC2=C3OCCC3=CC=C2)C=4C1=CC=C(F)C4
QREUWDKINMWLMS-KRWDZBQONA-N,CHEMBL2206511,6532,A,5.64,chembl20,885011,9606,SLC6A4,4061,C1=CC(=CC(=C1)F)[C@H]2C3=C(CN(C2)C)C=C(C=C3)C
QRTMYRXFCOZLFS-UHFFFAOYNA-N,CHEMBL314919,25553,A,6.27,chembl20,201802,10116,SLC6A4,4061,C12N(C(CC1)CC(C2C(=O)CC)C=3C=CC(=CC3)C(CC)CC)C
QOTGNPSPQIIZKE-QWOVJGMINA-N,CHEMBL2430701,6532,A,5.1,chembl20,983927,9606,SLC6A4,4061,C1(C(CNC1=O)C2=CC=CC=C2Cl)C3=CC=4C(C=C3)=CC=CC4
QQMNSBRRJCWJNN-UHFFFAOYNA-N,CHEMBL2037527,6532,A,6.63,chembl20,821406,9606,SLC6A4,4061,C(CCCCN1CC=2C=CC=CC2C1)(=O)C=3SC=4C(N3)=CC=CC4
PSQGGMTYCHMOPL-UHFFFAOYNA-N,CHEMBL127561,25553,A,6.31,chembl20,201510,10116,SLC6A4,4061,C1(C2N(C)C(CC1C3=CC=C(C=C3)C)CC2)C(OC4CCCC4)=O
RRGCJEHCXSKPFY-XPCCGILXNA-N,CHEMBL2337601,6532,A,7.2,chembl20,943622,9606,SLC6A4,4061,C1=CC=CC(=C1N(=O)=O)OC(C2=CC=CC=C2)[C@@H]3CCNC3
RRPWTJMHWMGFPI-AWEZNQCLNA-N,CHEMBL1643519,6532,A,5.26,chembl20,699573,9606,SLC6A4,4061,C1=CC=C2C(=C1)C[C@H](N(C)C)CN2C3=CC=C(C(=C3)Cl)Cl
RSAGNBIVUSOUTP-BBRMVZONNA-N,CHEMBL2338032,6532,A,6.8,chembl20,943622,9606,SLC6A4,4061,C1=CC=C(C(=C1F)O[C@@H](C2=CC=CC=C2)[C@H]3CCNC3)F
RSNYUBDIPFPZKJ-AWEZNQCLNA-N,CHEMBL234706,6532,A,9.4,chembl20,443463,9606,SLC6A4,4061,C=1(C=C2C(=CC1)NC=C2C3=CC[C@@H](CC3)N(C)C)C#N
RSNYUBDIPFPZKJ-CQSZACIVNA-N,44430849,6532,A,9.25181,pubchem,295437,9606,SLC6A4,4061,N([C@H]1CCC(=CC1)C=2C=3C(NC2)=CC=C(C3)C#N)(C)C
RSWULBWZZJNURY-SWLSCSKDNA-N,44449372,6532,A,6.4318,pubchem,319594,9606,SLC6A4,4061,FC=1C=C([C@]2([C@@H](C2)CN)C(=O)N(CC)CC)C=CC1
RTALHRQIACCQCC-UHFFFAOYNA-N,CHEMBL103152,6532,A,5.88,chembl20,201227,9606,SLC6A4,4061,C=1(C(C2CCC(C2)C1)C(=O)OC)C3=CC=4C=CC=CC4C=C3
QZDVQQONEBAAHC-WPZCJLIBNA-N,CHEMBL542500,25553,A,7.2,chembl20,201819,10116,SLC6A4,4061,C1(C2=C([C@@H](C1)NC)C=CC=C2OC)C=3C=C(C(=CC3)Cl)Cl
QZFLFWOTDWFGFO-GXSJLCMTNA-N,CHEMBL197315,6532,A,7.39,chembl20,320797,9606,SLC6A4,4061,[C@H]1(C=2C=3C(=CC=C(C3)F)NC2)[C@H](CN(C)C)C1
QZFLFWOTDWFGFO-KOLCDFICNA-N,CHEMBL198019,6532,A,9.17,chembl20,320797,9606,SLC6A4,4061,[C@@H]1(C=2C=3C(=CC=C(C3)F)NC2)[C@@H](CN(C)C)C1
QZFLFWOTDWFGFO-MWLCHTKSNA-N,CHEMBL383347,6532,A,7.0,chembl20,320797,9606,SLC6A4,4061,[C@H]1(C=2C=3C(=CC=C(C3)F)NC2)[C@@H](CN(C)C)C1
QZFLFWOTDWFGFO-ONGXEEELNA-N,CHEMBL196513,6532,A,7.85,chembl20,320797,9606,SLC6A4,4061,[C@@H]1(C=2C=3C(=CC=C(C3)F)NC2)[C@H](CN(C)C)C1
PQVFTFGHDAAJKQ-UHFFFAOYNA-N,CHEMBL609908,6532,A,9.38,chembl20,610433,9606,SLC6A4,4061,C=1(C=CC=2NC=C(CCC3N(CCC4=C3C=CC=C4)C)C2C1)C#N
PVNKREHVUHDWNO-GICMACPYNA-N,44273284,25553,A,6.59346,pubchem,204697,10116,SLC6A4,4061,O(C(=O)C1[C@H](CCN(C1)C)C2=CC=C(C=C2)CC)C
PMAARTJYORLLSI-UHFFFAOYNA-N,CHEMBL430504,25553,A,6.49,chembl20,201799,10116,SLC6A4,4061,C1(C2N(C)C(CC1C3=CC=C(C=C3)C)CC2)C(=O)OCCCF
SRPXSILJHWNFMK-ZBEGNZNMNA-N,CHEMBL1743864,25553,A,6.4,chembl20,177196,10116,SLC6A4,4061,C1=2[C@H](C=3C=C(Cl)C(=CC3)Cl)CC[C@@H](C1=CC=CC2)N
VJAXFVGMNNFSQS-UHFFFAOYNA-N,CHEMBL559137,6532,A,6.0,chembl20,582670,9606,SLC6A4,4061,C=1(C=CC2=C(C1)C=CN2)N(C3=CC=CC=C3)C4CCNCC4
VEOJUGKGLUEXTM-UHFFFAOYNA-N,CHEMBL567479,6532,A,5.21,chembl20,595696,9606,SLC6A4,4061,C=1C=C(C=C(C(C(NC(C)(C)C)CCC2CCCCC2)=O)C1)Cl
VFCHNFWPAVMKTN-UHFFFAOYNA-N,CHEMBL126610,25553,A,5.47,chembl20,201510,10116,SLC6A4,4061,C1(C2N(C)C(CC1C3=CC=C(C=C3)C)CC2)C(N(OC)C)=O
VGKDLMBJGBXTGI-SJCJKPOMNA-N,CHEMBL809,25553,A,9.07,chembl20,193337,10116,SLC6A4,4061,C=12[C@H](C=3C=C(Cl)C(=CC3)Cl)CC[C@@H](C1C=CC=C2)NC
VGKDLMBJGBXTGI-SJCJKPOMNA-N,CHEMBL809,6532,A,10.12,chembl20,774720,9606,SLC6A4,4061,C=12[C@H](C=3C=C(Cl)C(=CC3)Cl)CC[C@@H](C1C=CC=C2)NC
VGKDLMBJGBXTGI-YVEFUNNKNA-N,CHEMBL284994,25553,A,7.41,chembl20,177196,10116,SLC6A4,4061,C1=2[C@H](C3=CC(Cl)=C(C=C3)Cl)CC[C@H](C1=CC=CC2)NC
VGSCEHIVOAIVKK-LBPRGKRZNA-N,CHEMBL477580,6532,A,7.36,chembl20,513531,9606,SLC6A4,4061,C(C(N(CC1=C(C(=CC(=C1)Cl)Cl)Cl)[C@@H]2CNCC2)=O)(C)C
VGUGGBCMZNBMLT-DZQCGVKKNA-N,44455622,6532,A,8.1549,pubchem,315791,9606,SLC6A4,4061,ClC1=CC(=C(OC2=C(CNC)C=C(C=C2)C(=O)N)C=C1)C
VGVAYDIHTPWEKS-UHFFFAOYNA-N,24750312,6532,A,10.5229,pubchem,304585,9606,SLC6A4,4061,ClC=1C=C(N)C(SC2=C(CN(C)C)C=C(OCCF)C=C2)=CC1
VIHUCKRDYCSWQL-MSOLQXFVNA-N,24897269,6532,A,5.58386,pubchem,459948,9606,SLC6A4,4061,O[C@@H]([C@@H](N(C=1C(=CC=CC1)C)C)C2=CC=CC=C2)CNC
VITWCGUBRNYQIV-UHFFFAOYNA-N,CHEMBL550469,6532,A,8.4,chembl20,582670,9606,SLC6A4,4061,C=1(C=CC=2NC=CC2C1)N(C3CCNCC3)CC4=CC=CC=C4C#N
VFVYVWQENQPQHA-UHFFFAOYNA-N,CHEMBL135878,25553,A,6.98,chembl20,201964,10116,SLC6A4,4061,C1(=CSC2=C1C=CC=C2)C(CCN3CCN(CC3)C=4C(OC)=CC=CC4)=O
SWADTMSKMJUFBO-ZDUSSCGKNA-N,CHEMBL552338,6532,A,6.65,chembl20,581593,9606,SLC6A4,4061,C1(=CC=CC=C1C(N(CC2CCC2)[C@H]3CCNC3)=O)C(F)(F)F
SUQNPPWHLMFZBZ-XYOKQWHBNA-N,CHEMBL300818,25553,A,7.96,chembl20,198048,10116,SLC6A4,4061,N12C3C(C(=O)OC)C(CC1CC3)/C(/C2)=C/C=4C=CC(=CC4)Br
TUKPFOLZAUJUKD-KNTRCKAVNA-N,CHEMBL132764,25553,A,6.02,chembl20,201964,10116,SLC6A4,4061,C=1(/C(=N/O)/CCN2CCN(C3=CC=CC=C3OC)CC2)C=CSC1
SWUGBRBZRRPPED-UHFFFAOYNA-N,CHEMBL1221442,25553,A,6.6,chembl20,654121,10116,SLC6A4,4061,C1=C(C=C2C(=C1)C=C(C(CCN(C)C)N3N=NC=N3)C=C2)C
SSSMQSQCNAOVLJ-UHFFFAOYNA-N,CHEMBL432627,25553,A,8.2,chembl20,202151,10116,SLC6A4,4061,C1(=C(C(Br)=CC(=C1)Br)OC)COCC(N2CCNCC2)C3=CC=CC=C3
SKAPWNQXRANDFK-AWEZNQCLNA-N,CHEMBL554336,6532,A,6.18,chembl20,581593,9606,SLC6A4,4061,C1=C(C(C(N(C)[C@@H]2CNCC2)=O)=CC=C1)OC3=CC=CC=C3
SKNMQBHFOCWPIZ-PKSOQXRJNA-N,CHEMBL1171424,6532,A,7.4,chembl20,640164,9606,SLC6A4,4061,N1CCN(C=2C=CC3=C(C=NN3)C2)C(C1)CC4CCCCC4
SKRQWFVNZMYZQL-GSJBBNTLNA-N,CHEMBL1172524,6532,A,8.2,chembl20,640164,9606,SLC6A4,4061,N1CCN(C2=CC3=C(C=C2)NN=C3)[C@@H](C1)CCC
SKRQWFVNZMYZQL-YXSUSBOTNA-N,CHEMBL1169912,6532,A,7.5,chembl20,640164,9606,SLC6A4,4061,N1CCN(C2=CC3=C(C=C2)NN=C3)[C@H](C1)CCC
SLAPDCZJLWVMFZ-QLFBSQMINA-N,16719457,25553,A,6.77469,pubchem,288617,10116,SLC6A4,4061,ClC=1C=C([C@@H]2[C@@H]3N(CC[C@@H]2O)CCCC3)C=CC1Cl
SQWQWSORIRRKHB-UHFFFAOYNA-N,44438496,25553,A,6.31336,pubchem,305301,10116,SLC6A4,4061,IC=1C=C(C(OC=2C(=CC=CC2)C(F)(F)F)C3OCCNC3)C=CC1
SIYIRYGVXKJWOM-DZGCQCFKNA-N,CHEMBL103290,25553,A,6.59,chembl20,201806,10116,SLC6A4,4061,[C@H]1([C@H](CCN(C1)C)C=2C=CC(=CC2)Cl)CCC(=O)OC
SOSAAAUSVCKKRE-QRWMCTBCNA-N,56659126,6532,A,9.30016,pubchem,613076,9606,SLC6A4,4061,ClC=1C=C([C@]23C(C2)(CNCC3)CN4C=C(C=C4)C)C=CC1Cl
SOVXXZPVUNBMAR-UHFFFAOYNA-N,CHEMBL124818,25553,A,7.5,chembl20,201813,10116,SLC6A4,4061,N1C=C(CCCCNCCOC2=C(OC)C=CC=C2)C3=C1C=CC=C3
SNDGNPRZZZPUAX-BLLLJJGKNA-N,16656803,6532,A,7.10237,pubchem,550776,9606,SLC6A4,4061,ClC=1C=C([C@H]2C[C@H](CC=3C2=CC=CC3)CCN)C=CC1Cl
SNORKSVJXFFHHB-ROUUACIJNA-N,45486628,6532,A,6.52433,pubchem,446937,9606,SLC6A4,4061,O[C@H]([C@@H](N1C=2C(C(=C1)C)=CC=CC2)C3=CC=CC=C3)CN
SOYXTZZNZQFLGF-UHFFFAOYNA-N,72793613,25553,A,7.9431,pubchem,1058866,10116,SLC6A4,4061,BrC1=CC=C(C2(OCC3=C2C=CC(=C3)C#N)CCCN(C)C)C=C1
SOYXTZZNZQFLGF-UHFFFAOYNA-N,CHEMBL3094168,6532,A,5.33,chembl20,1278605,9606,SLC6A4,4061,C1(=CC=C2C(=C1)COC2(C3=CC=C(C=C3)Br)CCCN(C)C)C#N
SPMRKSIEUHZTAA-DYVFJYSZNA-N,45264957,25553,A,7.29243,pubchem,50894,10116,SLC6A4,4061,ClC=1C=C([C@H]2C[C@H](NC)C3=C2C=CC(OC)=C3)C=CC1Cl
SPMRKSIEUHZTAA-SUMWQHHRNA-N,45261045,25553,A,9.1549,pubchem,204706,10116,SLC6A4,4061,ClC=1C=C([C@@H]2C[C@@H](NC)C3=C2C=CC(OC)=C3)C=CC1Cl
SPQWIGAZLYFACO-SREVYHEPNA-N,44563647,6532,A,9.48149,pubchem,413283,9606,SLC6A4,4061,Br/C=C\C1=CC(C2C(C3NC(C2)CC3)C(OCCF)=O)=CC=C1
VQXFWDGKPFYMCF-DLBZAZTENA-N,44562625,6532,A,6.1549,pubchem,410405,9606,SLC6A4,4061,FC=1C(O[C@@H]2[C@@](O)(CC=3C2=CC=CC3)CNC)=CC=CC1
VQXNEYZVHJNUFJ-ZDUSSCGKNA-N,CHEMBL564021,6532,A,7.41,chembl20,581593,9606,SLC6A4,4061,C1=C(C(C(N([C@H]2CCNC2)CC3CCC3)=O)=CC=C1)Cl
VXYNDBOWMKXSIO-DZQCGVKKNA-N,44455677,6532,A,7.92082,pubchem,315791,9606,SLC6A4,4061,ClC1=CC(OC)=C(OC2=C(CNC)C=C(C=C2)C(=O)N)C=C1
VVUBAWQWFHXQPO-GPQMBLKYNA-N,CHEMBL339130,25553,A,5.88,chembl20,201510,10116,SLC6A4,4061,C1(C2N(C)C(CC1C3=CC=C(C=C3)Cl)CC2)C(=O)NC
VWGQRLFYWPDXNG-AWEZNQCLNA-N,CHEMBL245492,6532,A,7.62,chembl20,454293,9606,SLC6A4,4061,N([C@@H]1CNCC1)(CC2=C(C(=CC=C2)F)C(F)(F)F)C3CCOCC3
VWKLNUPRXXIKKE-WMZOPIPTNA-N,11594827,6532,A,8.01368,pubchem,318297,9606,SLC6A4,4061,S([C@H]([C@H]1OCCNC1)C2=CC=CC=C2)C=3C(OC)=CC=CC3
VWOWSEBOGHLBFX-UHFFFAOYNA-N,44414861,6532,A,7.92082,pubchem,268714,9606,SLC6A4,4061,N1(C(CC=2C=3C(C=CC2)=CC=CC3)C4=CC=CC=C4)CCNCC1
VVOZLVLHXLAANQ-UHFFFAOYNA-N,CHEMBL82807,25553,A,9.09,chembl20,201802,10116,SLC6A4,4061,C12N(C(CC1)CC(C2C(=O)CC)C3=CC=C(C(=C)C)C=C3)C
VVQIWKYSMSGPNS-DNVCBOLYNA-N,CHEMBL525238,6532,A,5.34,chembl20,510092,9606,SLC6A4,4061,C1=CC=C2C(=C1)[C@H](OC3=CC=CC=C3CC)[C@H](CNC)CO2
VXAKZDFZAIJNGP-MJVIPROJNA-N,CHEMBL600645,6532,A,9.0,chembl20,613741,9606,SLC6A4,4061,C1NC[C@@H]2[C@]1([C@H]2CCC)C3=CC(=C(C=C3)Cl)Cl
VXDYZTDYUKVXNJ-UHFFFAOYNA-N,CHEMBL191330,25553,A,8.35,chembl20,303735,10116,SLC6A4,4061,N1(C(=O)CSCC2C(CCN(C2)C)C3=CC=C(C=C3)Cl)CCCCC1
VUDSQMZJZDGKQN-UHFFFAOYNA-N,72793697,25553,A,6.9431,pubchem,1058866,10116,SLC6A4,4061,FC1=CC=C(C2(OCC3=C2C=CC(=C3)C#N)CCCN(CCN)C)C=C1
UPHCPIXEBNCHMF-UHFFFAOYNA-N,CHEMBL84680,25553,A,7.5,chembl20,202136,10116,SLC6A4,4061,C1(C(=CC2N(C1CC2)C)C=3C=C4C=CC=CC4=CC3)C(=O)OC
UPHCPIXEBNCHMF-UHFFFAOYNA-N,CHEMBL84680,6532,A,6.96,chembl20,201338,9606,SLC6A4,4061,C1(C(=CC2N(C1CC2)C)C=3C=C4C=CC=CC4=CC3)C(=O)OC
UIUOSQHTTWIDMR-UHFFFAOYNA-N,CHEMBL1224473,25553,A,6.6,chembl20,654121,10116,SLC6A4,4061,C1=CC=C2C(=C1)C=C(C(CCN(C)C)N3N=NC(=N3)C)C=C2
UIVROQLNUFGFCX-UHFFFAOYNA-N,CHEMBL557823,25553,A,8.51,chembl20,176338,10116,SLC6A4,4061,C1(C=2C(C(C1)C=3C=C(C(=CC3)Cl)Cl)=CC=CC2)N4CCCC4
UIXPCYZWBFDFKV-UHFFFAOYNA-N,CHEMBL338587,25553,A,7.71,chembl20,201813,10116,SLC6A4,4061,N1C=C(CCCCNCCOC2=C3C(NC=C3)=CC=C2)C4=C1C=CC=C4
UIXPCYZWBFDFKV-UHFFFAOYNA-N,CHEMBL338587,6532,A,6.06,chembl20,201349,9606,SLC6A4,4061,N1C=C(CCCCNCCOC2=C3C(NC=C3)=CC=C2)C4=C1C=CC=C4
UPUKKBZBVUXCSQ-CVEARBPZNA-N,44560575,6532,A,6.49485,pubchem,343579,9606,SLC6A4,4061,ClC1=CC=C(O[C@H]2C[C@@H](NC)C=3C2=CC=CC3)C=C1
UQARHYGLZSIVTP-XYOKQWHBNA-N,CHEMBL58308,25553,A,6.47,chembl20,198048,10116,SLC6A4,4061,N12C3C(C(=O)OC)C(CC1CC3)/C(/C2)=C/C=4C=CC(=CC4)F
UQDAWQPILXQULE-UHFFFAOYNA-N,CHEMBL1289855,25553,A,8.23,chembl20,687284,10116,SLC6A4,4061,C1CNCCC1(C=2C=CC(=CC2)I)C(OCC3=CC=C(C=C3)N(=O)=O)=O
UOGHZTJKVOOTDF-LBPRGKRZNA-N,49866085,6532,A,6.18046,pubchem,504077,9606,SLC6A4,4061,ClC=1C=C([C@@H](N2N=C(N=N2)N3N=CC=N3)CCNC)C=CC1Cl
UOGHZTJKVOOTDF-UHFFFAOYNA-N,CHEMBL1223580,25553,A,6.6,chembl20,654121,10116,SLC6A4,4061,C=1(C=C(C(N2N=NC(=N2)N3N=CC=N3)CCNC)C=CC1Cl)Cl
UMFDUXSRXIHGAG-AEFFLSMTNA-N,CHEMBL270786,6532,A,5.55,chembl20,464099,9606,SLC6A4,4061,C1CCC[C@@H]([C@@]1(OCCC)C2=CC=CC(O)=C2)CN(C)C
UMGBWEFVYXSKML-FUHWJXTLNA-N,CHEMBL539054,25553,A,6.19,chembl20,184250,10116,SLC6A4,4061,C1([C@@H]([C@H](C=2C=CC=CC2)CN)O)=C(C=C(C=C1C)C)C
UMGBWEFVYXSKML-FUHWJXTLNA-N,CHEMBL539054,6532,A,6.93,chembl20,201360,9606,SLC6A4,4061,C1([C@@H]([C@H](C=2C=CC=CC2)CN)O)=C(C=C(C=C1C)C)C
UNCNBGAOAXFUFU-UHFFFAOYNA-N,CHEMBL1224469,25553,A,6.6,chembl20,654121,10116,SLC6A4,4061,C1=C(C=C2C(C=C(C(CCNC)N3N=NC=N3)C=C2)=C1)C
UNGFHUJRDWWHSN-UHFFFAOYNA-N,CHEMBL518195,6532,A,5.92,chembl20,487423,9606,SLC6A4,4061,C=1C=C(C(CN2CCN(CC2)C)C3(O)CCCCC3)C=CC1OC(F)(F)F
UNMXNUUYLCZEGC-UHFFFAOYNA-N,CHEMBL337671,25553,A,5.6,chembl20,201964,10116,SLC6A4,4061,C1=CC(=CC=2C1=CC=CC2)C(CCN3CCN(CC3)C=4C=CC=CC4O)=O
UHXIHVPCQYVYLG-ZDUSSCGKNA-N,CHEMBL449145,6532,A,7.39,chembl20,513531,9606,SLC6A4,4061,C(N(CC=1C=CC(=CC1Cl)Cl)[C@@H]2CNCC2)(=O)C(C)(C)C
UEPBVWIBDNMJPA-MRXNPFEDNA-N,53325966,6532,A,8.1549,pubchem,551045,9606,SLC6A4,4061,ClC=1C=C(N2CC[C@@H](N(C)C)C=3C2=CC=CC3)C=CC1Cl
UCVKKWQVIIHPLH-CYBMUJFWNA-N,10378785,25553,A,6.55284,pubchem,313115,10116,SLC6A4,4061,O1C2=C3C=4[C@H](N(CCC4C=C2)C)CC=5C3=C(C1=O)C=CC5
SVFXPTLYMIXFRX-BBRMVZONNA-N,CHEMBL146332,6532,A,8.4,chembl20,198189,9606,SLC6A4,4061,[C@@H]1(C2=C(C=CC=C2)[C@H](C1)NC)C=3C=C(Cl)C(=CC3)Cl
SVFXPTLYMIXFRX-XJKSGUPXNA-N,CHEMBL341898,6532,A,8.32,chembl20,198189,9606,SLC6A4,4061,[C@@H]1(C2=C(C=CC=C2)[C@@H](C1)NC)C=3C=C(Cl)C(=CC3)Cl
SQSFWPVYWBTHEX-UHFFFAOYNA-N,46890532,6532,A,7.82391,pubchem,484002,9606,SLC6A4,4061,FC1=CC=C(C(N2CCNCC2)CC=3C(OC(F)(F)F)=CC=CC3)C=C1
TYMDLSGAYXMOMK-UYBDAZJANA-N,CHEMBL183259,25553,A,7.51,chembl20,303502,10116,SLC6A4,4061,C1(C2N(C)C(CC1C=3C=CC(=CC3)I)CC2)C(=O)NCCF
TVYLLZQTGLZFBW-TUYUVJPENA-N,25181693,6532,A,5.72125,pubchem,260240,9606,SLC6A4,4061,O[C@]1([C@H](CCCC1)CN(C)C)C2=CC(OC([2H])([2H])[2H])=CC=C2
UAUSBXOENIHVFX-IBGZPJMENA-N,44592195,6532,A,9.52288,pubchem,416798,9606,SLC6A4,4061,N([C@H]1CCNC1)(CCCC)CC2=CC=3C(C=C2)=CC=CC3
TYRLWIIURFREJC-ZIAGYGMSNA-N,CHEMBL1173594,6532,A,8.2,chembl20,642212,9606,SLC6A4,4061,C1CNC[C@@]2([C@]1(C2)C=3C=CC(=C(Cl)C3)Cl)COCC(F)(F)F
UAGADFQXODVTNQ-CXAGYDPINA-N,71562590,6532,A,8.40012,pubchem,731054,9606,SLC6A4,4061,FC1=CC(O[C@@H]([C@@H]2CCNC2)C3=CC=CC=C3)=CC(F)=C1
VBGHDLDPLPNLTB-MAUKXSAKNA-N,54582758,25553,A,6.92082,pubchem,179927,10116,SLC6A4,4061,ClC1=CC=C([C@@H]2CC[C@@H](N(C)C)C=3C2=CC=CC3)C=C1
VBGHDLDPLPNLTB-YJBOKZPZNA-N,CHEMBL1743872,25553,A,6.62,chembl20,177196,10116,SLC6A4,4061,C1=2C([C@H](C=3C=CC(=CC3)Cl)CC[C@@H]1N(C)C)=CC=CC2
VBIBMSGIVNIIOD-UHFFFAOYNA-N,CHEMBL559215,25553,A,5.68,chembl20,201825,10116,SLC6A4,4061,C(C=1C=C(Cl)C=CC1)(OC2CC3NC(C2)CC3)C=4C=CC=CC4
VCIXBHYISNHCCQ-VEWCPZSHNA-N,44568349,6532,A,8.0,pubchem,339486,9606,SLC6A4,4061,S(O)(=O)(NC=1C=C(C(SC2=CC=C(SC)C=C2)=CC1)C=NC)C
VCNSPGHSQPMCFF-HVXXBKQBNA-N,CHEMBL505147,6532,A,8.4,chembl20,535645,9606,SLC6A4,4061,C=1(C=C(CN(C)C)C(OC=2C=CC(SC)=CC2)=CC1)S(N)(=O)=O
UXYPLFVCIANMBF-CMWRLFAENA-N,CHEMBL47188,25553,A,6.3,chembl20,202137,10116,SLC6A4,4061,C12/C(/CN(C1)CC[C@@H]2C3=CC=C(C=C3)Cl)=N/OC
UXYPLFVCIANMBF-QQHLJPRWNA-N,CHEMBL295882,25553,A,6.07,chembl20,202137,10116,SLC6A4,4061,C12/C(/CN(C1)CC[C@@H]2C=3C=CC(=CC3)Cl)=N\OC
UXYPLFVCIANMBF-YYLCCNLONA-N,CHEMBL45111,25553,A,5.75,chembl20,202137,10116,SLC6A4,4061,C12/C(/CN(C1)CC[C@H]2C=3C=CC(=CC3)Cl)=N/OC
VDDABROBOWDPAL-UHFFFAOYNA-N,CHEMBL124700,25553,A,7.87,chembl20,201813,10116,SLC6A4,4061,N1C=C(CCNCCOC2=C3C(OCCO3)=CC=C2)C=4C1=CC=C(F)C4
VDDABROBOWDPAL-UHFFFAOYNA-N,CHEMBL124700,6532,A,7.07,chembl20,201349,9606,SLC6A4,4061,N1C=C(CCNCCOC2=C3C(OCCO3)=CC=C2)C=4C1=CC=C(F)C4
VAICHSCZMSGKPN-UHFFFAOYNA-N,24964522,25553,A,8.52288,pubchem,300625,10116,SLC6A4,4061,ClC=1C=C(OC2=C(CNC)C=C(C#CCCN3CCOCC3)C=C2)C=CC1
UWLXWGKTAMTBSF-NSHDSACANA-N,CHEMBL1078073,6532,A,8.0,chembl20,620406,9606,SLC6A4,4061,C=1(C=CC=C(C1F)Cl)C(=O)N(CC(C)C)[C@@H]2CNCC2
UYHGUPUXXZHREH-NSHDSACANA-N,45270163,6532,A,6.34008,pubchem,430249,9606,SLC6A4,4061,FC(F)(F)C1=C(C(=O)N([C@H]2CCNC2)C(C)C)C=CC=C1
VMHPHANZAYAVEB-SJORKVTENA-N,CHEMBL512435,6532,A,6.63,chembl20,500246,9606,SLC6A4,4061,C=1C=CC(N([C@H]([C@@H](CNC)O)C2=CC=CC(=C2)Cl)C)=CC1
VNJFIBFHISUZRV-YESZJQIVNA-N,CHEMBL611379,6532,A,9.8,chembl20,613741,9606,SLC6A4,4061,C1=C2C=CC=CC2=CC(=C1)[C@@]34[C@H]([C@@H]3CNC4)COC
VNLZTPINKMHMPX-UHFFFAOYNA-N,CHEMBL125574,25553,A,5.35,chembl20,201510,10116,SLC6A4,4061,C12C(C(OC(=O)C=3C=CC=CC3)CC(N1C)CC2)C(=O)OCCC
VLOHMAQWBNIHQH-KPKJPENVNA-N,CHEMBL331780,25553,A,5.34,chembl20,201989,10116,SLC6A4,4061,N12C3C(C(=O)OC)C(CC1CC3)/C(/C2)=C/C=4C=NC=CC4
VLCYASXBDSCXJI-ZDUSSCGKNA-N,CHEMBL541196,6532,A,7.21,chembl20,581593,9606,SLC6A4,4061,C1=C(C(C(N([C@H]2CCNC2)C3CCC3)=O)=CC=C1)SC
VQEHAMZDBNCIFO-IAGOWNOFNA-N,44219517,6532,A,8.30016,pubchem,613076,9606,SLC6A4,4061,ClC=1C=C([C@]23[C@](C2)(CNCC3)CN4N=CC=C4C#N)C=CC1Cl
